conversation_id_str,created_at,full_text,in_reply_to_screen_name,lang,retweet_count,tweet_url,user_id_str,username,label_pakar,full_text_bersih,text_clean,text_normal,text_stopword,text_stemmed,skor_sentimen,label_sentimen,label_otomatis
2.05193e+18,2026-05-06T15:29:01.000Z,"@adanginyah Masa ga paham Bro ? Semisal kerja sebagai Damkar, saat belum ada panggilan utk madamin kebakaran, kendaraannya siapa yang bersihkan ? Ya pasti orang Damkar itu sendiri kan ?",adanginyah,in,0,https://x.com/Patihs7/status/2052047994690969781,1.9751e+18,Patihs7,netral,"@adanginyah Masa ga paham Bro ? Semisal kerja sebagai Damkar, saat belum ada panggilan utk madamin kebakaran, kendaraannya siapa yang bersihkan ? Ya pasti orang Damkar itu sendiri kan ?",masa ga paham bro semisal kerja sebagai damkar saat belum ada panggilan utk madamin kebakaran kendaraannya siapa yang bersihkan ya pasti orang damkar itu sendiri kan,masa tidak paham bro semisal kerja sebagai damkar saat belum ada panggilan untuk madamin kebakaran kendaraannya siapa yang bersihkan ya pasti orang damkar itu sendiri kan,masa tidak paham bro semisal kerja sebagai damkar saat belum ada panggilan madamin kebakaran kendaraannya siapa bersihkan ya pasti orang damkar sendiri kan,masa tidak paham bro semisal rja sebaga damkar saat belum ada panggilan madamin bakaran ndaraan siapa bersih ya past orang damkar sendir ,0,netral,netral
2.0512e+18,2026-05-04T08:05:18.000Z,@mukaikhlas damkar artinya damn kebakarðŸ”¥,mukaikhlas,in,2,https://x.com/cursskkied/status/2051211552486019452,287093780.0,cursskkied,negatif,@mukaikhlas damkar artinya damn kebakarðŸ”¥,damkar artinya damn kebakar,damkar artinya damn kebakar,damkar artinya damn kebakar,damkar art damn bakar,0,netral,netral
2.05147e+18,2026-05-05T01:10:20.000Z,"keinget waktu dokumentasi profesi trus akhirnya milih damkar, hari itu ternyata ada rescue trus aku ikut masuk mobil damkar nya wkwk ikutan panik anjirrðŸ“ˆðŸ“ˆ https://t.co/o67tDARDzG",,in,0,https://x.com/grchlnerruby_/status/2051469510763511869,1.8987e+18,grchlnerruby_,netral,"keinget waktu dokumentasi profesi trus akhirnya milih damkar, hari itu ternyata ada rescue trus aku ikut masuk mobil damkar nya wkwk ikutan panik anjirrðŸ“ˆðŸ“ˆ https://t.co/o67tDARDzG",keinget waktu dokumentasi profesi trus akhirnya milih damkar hari itu ternyata ada rescue trus aku ikut masuk mobil damkar nya wkwk ikutan panik anjirr,keinget waktu dokumentasi profesi trus akhirnya milih damkar hari itu ternyata ada rescue trus saya ikut masuk mobil damkar nya wkwk ikutan panik anjirr,keinget waktu dokumentasi profesi trus akhirnya milih damkar hari ternyata ada rescue trus ikut masuk mobil damkar nya wkwk ikutan panik anjirr,inget waktu dokumentas profes trus akhir milih damkar har nyata ada rescue trus ikut masuk mobil damkar  wkwk ikutan panik anjirr,-1,negatif,negatif
2.0526e+18,2026-05-08T03:52:48.000Z,Bersyukur banget Alhamdulillah sadar ada api pas belum telalu besar apinya + rumah deket kelurahan yang ada standby 1 pasukan damkar beserta mobilnya. Api jadi cepet padam dan nggak terlalu gede kebakarannya ðŸ˜­ðŸ˜­ðŸ˜­,,in,0,https://x.com/Pacinggembul22/status/2052597560871997603,1.25684e+18,Pacinggembul22,positif,Bersyukur banget Alhamdulillah sadar ada api pas belum telalu besar apinya + rumah deket kelurahan yang ada standby 1 pasukan damkar beserta mobilnya. Api jadi cepet padam dan nggak terlalu gede kebakarannya ðŸ˜­ðŸ˜­ðŸ˜­,bersyukur banget alhamdulillah sadar ada api pas belum telalu besar apinya rumah deket kelurahan yang ada standby pasukan damkar beserta mobilnya api jadi cepet padam dan nggak terlalu gede kebakarannya,bersyukur banget alhamdulillah sadar ada api pas belum telalu besar apinya rumah deket kelurahan yang ada standby pasukan damkar beserta mobilnya api jadi cepet padam dan nggak terlalu gede kebakarannya,bersyukur banget alhamdulillah sadar ada api pas belum telalu besar apinya rumah deket kelurahan ada standby pasukan damkar beserta mobilnya api jadi cepet padam nggak terlalu gede kebakarannya,bersyukur banget alhamdulil sadar ada ap pas belum telalu besar ap rumah deket lurahan ada standby pasu damkar beserta mobil ap jad cepet padam nggak lalu gede bakaran,0,netral,netral
2.04967e+18,2026-04-30T02:14:26.000Z,"Ada apartemen kebakaran.
Liat lansia pada keluar lewat jendela dibantu tangga monyet dan tim damkar, ada yg sambil turunin oksigen.
Dibawah ada ibuÂ² sama suster pengasuh bawa anakÂ² keluar dari pagar.
Pinggir jalan kanan kiri mobil pemadam, mobil ambulan, polisi.

Semoga lekas https://t.co/KdTXDVORa6",,in,0,https://x.com/rembunja/status/2049673702749700126,1.32249e+18,rembunja,positif,"Ada apartemen kebakaran.
Liat lansia pada keluar lewat jendela dibantu tangga monyet dan tim damkar, ada yg sambil turunin oksigen.
Dibawah ada ibuÂ² sama suster pengasuh bawa anakÂ² keluar dari pagar.
Pinggir jalan kanan kiri mobil pemadam, mobil ambulan, polisi.

Semoga lekas https://t.co/KdTXDVORa6",ada apartemen kebakaran liat lansia pada keluar lewat jendela dibantu tangga monyet dan tim damkar ada yg sambil turunin oksigen dibawah ada ibu sama suster pengasuh bawa anak keluar dari pagar pinggir jalan kanan kiri mobil pemadam mobil ambulan polisi semoga lekas,ada apartemen kebakaran liat lansia pada keluar lewat jendela dibantu tangga monyet dan tim damkar ada yang sambil turunin oksigen dibawah ada ibu sama suster pengasuh bawa anak keluar dari pagar pinggir jalan kanan kiri mobil pemadam mobil ambulan polisi semoga lekas,ada apartemen kebakaran liat lansia keluar lewat jendela dibantu tangga monyet tim damkar ada sambil turunin oksigen dibawah ada ibu sama suster pengasuh bawa anak keluar pagar pinggir jalan kanan kiri mobil pemadam mobil ambulan polisi semoga lekas,ada apartemen bakaran liat lansia luar lewat jendela bantu tangga monyet tim damkar ada sambil turunin oksigen bawah ada ibu sama suster ngasuh bawa anak luar pagar pinggir jalan kanan kir mobil madam mobil ambulan polis semoga lekas,0,netral,netral
2.05254e+18,2026-05-08T00:04:37.000Z,"Masih pagi lhoo padahal, udh dar der dor aja, untung damkar deket rumah ðŸ˜­ðŸ˜­ https://t.co/fplFMoVlUH",,in,0,https://x.com/Pacinggembul22/status/2052540137624752588,1.25684e+18,Pacinggembul22,positif,"Masih pagi lhoo padahal, udh dar der dor aja, untung damkar deket rumah ðŸ˜­ðŸ˜­ https://t.co/fplFMoVlUH",masih pagi lhoo padahal udh dar der dor aja untung damkar deket rumah,masih pagi lhoo padahal sudah dar der dor aja untung damkar deket rumah,masih pagi lhoo padahal dar der dor aja untung damkar deket rumah,masih pag lhoo padahal dar der dor aja untung damkar deket rumah,1,positif,positif
2.05112e+18,2026-05-05T08:32:37.000Z,"@cozyaltruis Di negara serba rusak birokrasinya ini gue cuman percaya damkar, timsar, sama kai. ðŸ¥²",cozyaltruis,in,3,https://x.com/bravemaru99/status/2051580816787186074,1.03395e+18,bravemaru99,positif,"@cozyaltruis Di negara serba rusak birokrasinya ini gue cuman percaya damkar, timsar, sama kai. ðŸ¥²",di negara serba rusak birokrasinya ini gue cuman percaya damkar timsar sama kai,di negara serba rusak birokrasinya ini saya cuman percaya damkar timsar sama kai,negara serba rusak birokrasinya cuman percaya damkar timsar sama kai,negara serba rusak birokras cuman rcaya damkar timsar sama ka,0,netral,netral
2.05304e+18,2026-05-09T09:35:02.000Z,@unmagnetism Damkar hatersnyaa pemerintah un,unmagnetism,in,0,https://x.com/americanoaddctd/status/2053046072847823038,910031282.0,americanoaddctd,negatif,@unmagnetism Damkar hatersnyaa pemerintah un,damkar hatersnyaa pemerintah un,damkar hatersnyaa pemerintah un,damkar hatersnyaa pemerintah un,damkar hatersnyaa merintah un,0,netral,netral
2.05312e+18,2026-05-09T15:43:07.000Z,@dramacoKR bangun gedung damkar di depan istana sekarang jugaa!!! cape kebakaran muluðŸ˜­,dramacoKR,in,0,https://x.com/zaiolts/status/2053138704546546079,1.81344e+18,zaiolts,negatif,@dramacoKR bangun gedung damkar di depan istana sekarang jugaa!!! cape kebakaran muluðŸ˜­,bangun gedung damkar di depan istana sekarang jugaa cape kebakaran mulu,bangun gedung damkar di depan istana sekarang jugaa cape kebakaran mulu,bangun gedung damkar depan istana sekarang jugaa cape kebakaran mulu,bangun gedung damkar depan istana sekarang jugaa cape bakaran mulu,0,netral,netral
2.05241e+18,2026-05-10T04:29:42.000Z,"@ellagqross @_ Halo dd, salam kenal juga! Lucu banget ada anak tk disini :3 di tk udah di ajarin apa aja dd? Coba kakak pengen tau. Wkwk kalau telpon damkar ya gapapa nanti kita main hujan2an, kayanya es skrim! Kalau bisa kakak pengen makan semua rasa eskrim seharian. Lucu sekali editan nya ini",ellagqross,in,0,https://x.com/Hantaesfan/status/2053331624482525429,1.75527e+18,Hantaesfan,netral,"@ellagqross @_ Halo dd, salam kenal juga! Lucu banget ada anak tk disini :3 di tk udah di ajarin apa aja dd? Coba kakak pengen tau. Wkwk kalau telpon damkar ya gapapa nanti kita main hujan2an, kayanya es skrim! Kalau bisa kakak pengen makan semua rasa eskrim seharian. Lucu sekali editan nya ini",halo dd salam kenal juga lucu banget ada anak tk disini di tk udah di ajarin apa aja dd coba kakak pengen tau wkwk kalau telpon damkar ya gapapa nanti kita main hujan an kayanya es skrim kalau bisa kakak pengen makan semua rasa eskrim seharian lucu sekali editan nya ini,halo dd salam kenal juga lucu banget ada anak tk disini di tk udah di ajarin apa aja dd coba kakak pengen tau wkwk kalau telpon damkar ya gapapa nanti kita main hujan an kayanya es skrim kalau bisa kakak pengen makan semua rasa eskrim seharian lucu sekali editan nya ini,halo dd salam kenal lucu banget ada anak tk disini tk udah ajarin apa aja dd coba kakak pengen tau wkwk kalau telpon damkar ya gapapa nanti main hujan an kayanya es skrim kalau bisa kakak pengen makan semua rasa eskrim seharian lucu sekali editan nya,halo dd salam nal lucu banget ada anak tk sin tk udah ajarin apa aja dd coba kakak ngen tau wkwk kalau telpon damkar ya gapapa nant main hujan an kaya es skrim kalau bisa kakak ngen ma semua rasa eskrim seharian lucu sekal editan ,2,positif,positif
2.05366e+18,2026-05-11T03:09:20.000Z,@ratupatriaa Damkar pun tak sanggup menghadapi kebakaran akibat kebodohan rezim,ratupatriaa,in,0,https://x.com/prischamutiara/status/2053673785031823747,43046044.0,prischamutiara,negatif,@ratupatriaa Damkar pun tak sanggup menghadapi kebakaran akibat kebodohan rezim,damkar pun tak sanggup menghadapi kebakaran akibat kebodohan rezim,damkar pun tak sanggup menghadapi kebakaran akibat kebodohan rezim,damkar pun tak sanggup menghadapi kebakaran akibat kebodohan rezim,damkar pun tak sanggup nghadap bakaran akibat bodohan rezim,0,netral,netral
2.04799e+18,2026-04-25T10:32:26.000Z,"Aksi cepat petugas pemadam kebakaran di Kutai Timur, Kalimantan Timur, menjadi sorotan setelah berhasil mengevakuasi seekor buaya yang muncul di parit dekat permukiman warga. Dalam video yang beredar di media sosial, petugas terlihat sigap dan berani menangani situasi berbahaya https://t.co/uDLPuFxTYG",,in,2,https://x.com/antaranews/status/2047987089686577210,18071520.0,antaranews,positif,"Aksi cepat petugas pemadam kebakaran di Kutai Timur, Kalimantan Timur, menjadi sorotan setelah berhasil mengevakuasi seekor buaya yang muncul di parit dekat permukiman warga. Dalam video yang beredar di media sosial, petugas terlihat sigap dan berani menangani situasi berbahaya https://t.co/uDLPuFxTYG",aksi cepat petugas pemadam kebakaran di kutai timur kalimantan timur menjadi sorotan setelah berhasil mengevakuasi seekor buaya yang muncul di parit dekat permukiman warga dalam video yang beredar di media sosial petugas terlihat sigap dan berani menangani situasi berbahaya,aksi cepat petugas pemadam kebakaran di kutai timur kalimantan timur menjadi sorotan setelah berhasil mengevakuasi seekor buaya yang muncul di parit dekat permukiman warga dalam video yang beredar di media sosial petugas terlihat sigap dan berani menangani situasi berbahaya,aksi cepat petugas pemadam kebakaran kutai timur kalimantan timur menjadi sorotan setelah berhasil mengevakuasi seekor buaya muncul parit dekat permukiman warga video beredar media sosial petugas terlihat sigap berani menangani situasi berbahaya,aks cepat tugas madam bakaran kuta timur kalimantan timur njad sorotan sete berhasil ngevakuas seekor buaya muncul parit dekat rmukiman warga video beredar dia sosial tugas lihat sigap beran nangan situas berbahaya,3,positif,positif
2.05187e+18,2026-05-06T15:51:02.000Z,"@bangherwin Yaah sejak Prabowo jadi presiden, memang citra TNI sudah makin hancur, apalagi sejak alumni TNI menjabat tinggi dan gagal, sekarang yg bisa dipercaya hanya damkar saja",bangherwin,in,0,https://x.com/OnePrasasti/status/2052053535962120515,1.06054e+18,OnePrasasti,positif,"@bangherwin Yaah sejak Prabowo jadi presiden, memang citra TNI sudah makin hancur, apalagi sejak alumni TNI menjabat tinggi dan gagal, sekarang yg bisa dipercaya hanya damkar saja",yaah sejak prabowo jadi presiden memang citra tni sudah makin hancur apalagi sejak alumni tni menjabat tinggi dan gagal sekarang yg bisa dipercaya hanya damkar saja,yaah sejak prabowo jadi presiden memang citra tni sudah makin hancur apalagi sejak alumni tni menjabat tinggi dan gagal sekarang yang bisa dipercaya hanya damkar saja,yaah sejak prabowo jadi presiden memang citra tni makin hancur apalagi sejak alumni tni menjabat tinggi gagal sekarang bisa dipercaya hanya damkar saja,yaah sejak prabowo jad presiden mang citra tn makin hancur apalag sejak alumn tn njabat tingg gagal sekarang bisa percaya ha damkar saja,-2,negatif,negatif
2.05113e+18,2026-05-04T22:31:56.000Z,"@Lase32029 Kasih faham pak Damkar 
parahh sihh pengendara gitu ðŸ¤¦ðŸ¤¦",Lase32029,in,1,https://x.com/ankbetawiasli/status/2051429648345759980,202977787.0,ankbetawiasli,positif,"@Lase32029 Kasih faham pak Damkar 
parahh sihh pengendara gitu ðŸ¤¦ðŸ¤¦",kasih faham pak damkar parahh sihh pengendara gitu,kasih faham pak damkar parahh sihh pengendara gitu,kasih faham pak damkar parahh sihh pengendara gitu,kasih faham pak damkar parahh sihh ngendara gitu,0,netral,netral
2.05345e+18,2026-05-10T21:17:09.000Z,"@Jelli_cent @FukusimaX Berdasarkan UU No. 22 Tahun 2009 tentang LLAJ Pasal 134 dan 135, ambulans yang membawa pasien darurat adalah kendaraan prioritas utama (urutan kedua setelah pemadam kebakaran) yang wajib didahulukan di jalan raya.",Jelli_cent,in,0,https://x.com/M_Katjasungkana/status/2053585156414599391,2191579651.0,M_Katjasungkana,positif,"@Jelli_cent @FukusimaX Berdasarkan UU No. 22 Tahun 2009 tentang LLAJ Pasal 134 dan 135, ambulans yang membawa pasien darurat adalah kendaraan prioritas utama (urutan kedua setelah pemadam kebakaran) yang wajib didahulukan di jalan raya.",berdasarkan uu no tahun tentang llaj pasal dan ambulans yang membawa pasien darurat adalah kendaraan prioritas utama urutan kedua setelah pemadam kebakaran yang wajib didahulukan di jalan raya,berdasarkan uu no tahun tentang llaj pasal dan ambulans yang membawa pasien darurat adalah kendaraan prioritas utama urutan kedua setelah pemadam kebakaran yang wajib didahulukan di jalan raya,berdasarkan uu no tahun tentang llaj pasal ambulans membawa pasien darurat kendaraan prioritas utama urutan kedua setelah pemadam kebakaran wajib didahulukan jalan raya,berdasar uu no tahun tentang llaj pasal ambulans mbawa pasien darurat ndaraan prioritas utama urutan dua sete madam bakaran wajib dahulu jalan raya,0,netral,netral
2.05238e+18,2026-05-07T23:32:21.000Z,"@Caffeine_Lvr @neVerAl0nely___ Sampah? Yg bersihin nanti pasti OB, atau petugas kebersihan kota/kab. Tapi sapi? Yg bakalan sibuk disuruh bersihin jalanan pasti pemadam kebakaran karna harus disiram.
Ngatain polisi tolol tp lu lebih tolol, polisi bukan buat ngelindungin tp untuk keamanan lokasi demo",Caffeine_Lvr,in,1,https://x.com/4shottiesboiz/status/2052532015887683739,1.91539e+18,4shottiesboiz,netral,"@Caffeine_Lvr @neVerAl0nely___ Sampah? Yg bersihin nanti pasti OB, atau petugas kebersihan kota/kab. Tapi sapi? Yg bakalan sibuk disuruh bersihin jalanan pasti pemadam kebakaran karna harus disiram.
Ngatain polisi tolol tp lu lebih tolol, polisi bukan buat ngelindungin tp untuk keamanan lokasi demo",sampah yg bersihin nanti pasti ob atau petugas kebersihan kota kab tapi sapi yg bakalan sibuk disuruh bersihin jalanan pasti pemadam kebakaran karna harus disiram ngatain polisi tolol tp lu lebih tolol polisi bukan buat ngelindungin tp untuk keamanan lokasi demo,sampah yang bersihin nanti pasti ob atau petugas kebersihan kota kab tapi sapi yang bakalan sibuk disuruh bersihin jalanan pasti pemadam kebakaran karna harus disiram ngatain polisi tolol tapi lu lebih tolol polisi bukan buat ngelindungin tapi untuk keamanan lokasi demo,sampah bersihin nanti pasti ob petugas kebersihan kota kab tapi sapi bakalan sibuk disuruh bersihin jalanan pasti pemadam kebakaran karna harus disiram ngatain polisi tolol tapi lu lebih tolol polisi bukan buat ngelindungin tapi keamanan lokasi demo,sampah bersihin nant past ob tugas bersihan kota kab tap sap bakalan sibuk suruh bersihin jalanan past madam bakaran karna harus siram ngatain polis tolol tap lu lebih tolol polis bu buat ngelindungin tap amanan lokas demo,-2,negatif,negatif
2.05345e+18,2026-05-10T12:36:49.000Z,@lastcar132076 perlu di panggil damkar gak car?,lastcar132076,in,0,https://x.com/LeeMineral03/status/2053454208012267598,2.05287e+18,LeeMineral03,positif,@lastcar132076 perlu di panggil damkar gak car?,perlu di panggil damkar gak car,perlu di panggil damkar tidak car,perlu panggil damkar tidak car,rlu panggil damkar tidak car,0,netral,netral
2.0522e+18,2026-05-07T01:41:11.000Z,"Upacara Peringatan HUT Satpol PP ke-76, Satlinmas ke-64, dan Damkar &amp; Penyelamatan ke-107 ðŸ”¥ðŸ‡®ðŸ‡©

Dedikasi tanpa henti untuk menjaga ketertiban, melindungi masyarakat, dan sigap dalam setiap keadaan. Terima kasih atas pengabdian yang luar biasa untuk Kota Denpasar.

#SatpolPP https://t.co/eIqUwzXs48",,in,0,https://x.com/DenpasarKota/status/2052202048914129331,474836414.0,DenpasarKota,positif,"Upacara Peringatan HUT Satpol PP ke-76, Satlinmas ke-64, dan Damkar &amp; Penyelamatan ke-107 ðŸ”¥ðŸ‡®ðŸ‡©

Dedikasi tanpa henti untuk menjaga ketertiban, melindungi masyarakat, dan sigap dalam setiap keadaan. Terima kasih atas pengabdian yang luar biasa untuk Kota Denpasar.

#SatpolPP https://t.co/eIqUwzXs48",upacara peringatan hut satpol pp ke satlinmas ke dan damkar amp penyelamatan ke dedikasi tanpa henti untuk menjaga ketertiban melindungi masyarakat dan sigap dalam setiap keadaan terima kasih atas pengabdian yang luar biasa untuk kota denpasar satpolpp,upacara peringatan hut satpol pp ke satlinmas ke dan damkar amp penyelamatan ke dedikasi tanpa henti untuk menjaga ketertiban melindungi masyarakat dan sigap dalam setiap keadaan terima kasih atas pengabdian yang luar biasa untuk kota denpasar satpolpp,upacara peringatan hut satpol pp satlinmas damkar amp penyelamatan dedikasi tanpa henti menjaga ketertiban melindungi masyarakat sigap setiap keadaan terima kasih atas pengabdian luar biasa kota denpasar satpolpp,upacara ringatan hut satpol pp satlinmas damkar amp nyelamatan dedikas tanpa hent njaga tertiban lindung masyarakat sigap setiap adaan ima kasih atas ngabdian luar biasa kota denpasar satpolpp,2,positif,positif
2.05299e+18,2026-05-09T13:23:36.000Z,"@Kosimatkasah Setelah DAMKAR kini sampah,
Gilak sikat habis semua",Kosimatkasah,in,0,https://x.com/RagaSukma_1/status/2053103596837937456,1.59383e+18,RagaSukma_1,negatif,"@Kosimatkasah Setelah DAMKAR kini sampah,
Gilak sikat habis semua",setelah damkar kini sampah gilak sikat habis semua,setelah damkar kini sampah gilak sikat habis semua,setelah damkar kini sampah gilak sikat habis semua,sete damkar kin sampah gilak sikat habis semua,0,netral,netral
2.05351e+18,2026-05-10T16:03:07.000Z,Sakit perut ðŸ˜­ lagi lama bgt dateng tuh damkar dah ah,,in,0,https://x.com/jehy0n/status/2053506126646554759,1.40788e+18,jehy0n,negatif,Sakit perut ðŸ˜­ lagi lama bgt dateng tuh damkar dah ah,sakit perut lagi lama bgt dateng tuh damkar dah ah,sakit perut lagi lama banget dateng tuh damkar dah ah,sakit perut lagi lama banget dateng tuh damkar dah ah,sakit rut lag lama banget dateng tuh damkar dah ah,-1,negatif,negatif
2.04507e+18,2026-04-17T09:25:52.000Z,"Kebakaran mendadak terjadi di kompleks asrama Polri di kawasan Kalideres, Jakarta Barat, pada Jumat siang, 17 April 2026. Kepulan asap sempat terlihat membumbung, membuat petugas pemadam kebakaran langsung bergerak cepat ke lokasi.

Kepala Dinas Penanggulangan Kebakaran dan https://t.co/cUeBmvIBlk",,in,0,https://x.com/VIVAcoid/status/2045071234954576052,41730943.0,VIVAcoid,positif,"Kebakaran mendadak terjadi di kompleks asrama Polri di kawasan Kalideres, Jakarta Barat, pada Jumat siang, 17 April 2026. Kepulan asap sempat terlihat membumbung, membuat petugas pemadam kebakaran langsung bergerak cepat ke lokasi.

Kepala Dinas Penanggulangan Kebakaran dan https://t.co/cUeBmvIBlk",kebakaran mendadak terjadi di kompleks asrama polri di kawasan kalideres jakarta barat pada jumat siang april kepulan asap sempat terlihat membumbung membuat petugas pemadam kebakaran langsung bergerak cepat ke lokasi kepala dinas penanggulangan kebakaran dan,kebakaran mendadak terjadi di kompleks asrama polri di kawasan kalideres jakarta barat pada jumat siang april kepulan asap sempat terlihat membumbung membuat petugas pemadam kebakaran langsung bergerak cepat ke lokasi kepala dinas penanggulangan kebakaran dan,kebakaran mendadak terjadi kompleks asrama polri kawasan kalideres jakarta barat jumat siang april kepulan asap sempat terlihat membumbung membuat petugas pemadam kebakaran langsung bergerak cepat lokasi kepala dinas penanggulangan kebakaran,bakaran ndadak jad kompleks asrama polr kawasan kalideres jakarta barat jumat siang april pulan asap sempat lihat mbumbung mbuat tugas madam bakaran langsung bergerak cepat lokas pala nas nanggulangan bakaran,2,positif,positif
2.0516e+18,2026-05-05T15:41:44.000Z,"@Maylaffyou @tirta_cipeng bapakku sering evakuasi sendiri kak, caranya semua lampu disekitar matikan, terus nanti lobang di sarangnya disumpel pake kapas yang dikasih bensin, tawonnya akan mabok terus diinjek2ðŸ˜­ðŸ˜­ðŸ˜­
tapi better panggil damkar ajasihhh",Maylaffyou,in,0,https://x.com/meltinngyu/status/2051688806253052010,1.33817e+18,meltinngyu,positif,"@Maylaffyou @tirta_cipeng bapakku sering evakuasi sendiri kak, caranya semua lampu disekitar matikan, terus nanti lobang di sarangnya disumpel pake kapas yang dikasih bensin, tawonnya akan mabok terus diinjek2ðŸ˜­ðŸ˜­ðŸ˜­
tapi better panggil damkar ajasihhh",bapakku sering evakuasi sendiri kak caranya semua lampu disekitar matikan terus nanti lobang di sarangnya disumpel pake kapas yang dikasih bensin tawonnya akan mabok terus diinjek tapi better panggil damkar ajasihhh,bapakku sering evakuasi sendiri kak caranya semua lampu disekitar matikan terus nanti lobang di sarangnya disumpel pake kapas yang dikasih bensin tawonnya akan mabok terus diinjek tapi better panggil damkar ajasihhh,bapakku sering evakuasi sendiri kak caranya semua lampu disekitar matikan terus nanti lobang sarangnya disumpel pake kapas dikasih bensin tawonnya akan mabok terus diinjek tapi better panggil damkar ajasihhh,bapak sering evakuas sendir kak cara semua lampu sekitar mati us nant lobang sarang sumpel pake kapas kasih bensin tawon a mabok us injek tap better panggil damkar ajasihhh,0,netral,netral
2.0531e+18,2026-05-10T02:32:01.000Z,"@KapudS640 Yang harusnya mahal: 
1. Gaji guru 
2. Gaji nakes
3. gaji damkar
4. saptam BCA 
5. Tim sar basarnas",KapudS640,in,0,https://x.com/cocoki24/status/2053302006115365032,2534190624.0,cocoki24,positif,"@KapudS640 Yang harusnya mahal: 
1. Gaji guru 
2. Gaji nakes
3. gaji damkar
4. saptam BCA 
5. Tim sar basarnas",yang harusnya mahal gaji guru gaji nakes gaji damkar saptam bca tim sar basarnas,yang harusnya mahal gaji guru gaji nakes gaji damkar saptam bca tim sar basarnas,harusnya mahal gaji guru gaji nakes gaji damkar saptam bca tim sar basarnas,harus mahal gaj guru gaj nakes gaj damkar saptam bca tim sar basarnas,-1,negatif,negatif
2.05343e+18,2026-05-10T14:13:16.000Z,@petanibakteri Kalo kek gt ularjya diambil damkar apa buat kamu son,petanibakteri,in,0,https://x.com/liwirr/status/2053478481569476969,1.33782e+18,liwirr,netral,@petanibakteri Kalo kek gt ularjya diambil damkar apa buat kamu son,kalo kek gt ularjya diambil damkar apa buat kamu son,kalau kek gt ularjya diambil damkar apa buat kamu son,kalau kek gt ularjya diambil damkar apa buat kamu son,kalau k gt ularjya ambil damkar apa buat ka son,0,netral,netral
2.05314e+18,2026-05-11T04:05:46.000Z,@is_pelssy ðŸ‘®ðŸ»â€â™‚ï¸ : mau panggil damkar tapiâ€¦,is_pelssy,in,0,https://x.com/JJChu3030/status/2053687986051797312,1.63763e+18,JJChu3030,netral,@is_pelssy ðŸ‘®ðŸ»â€â™‚ï¸ : mau panggil damkar tapiâ€¦,mau panggil damkar tapi,mau panggil damkar tapi,mau panggil damkar tapi,mau panggil damkar tap,0,netral,netral
2.0512e+18,2026-05-04T07:17:27.000Z,"Gerak Cepat 112 dan Damkar Dipuji Wattimena: Hadir Tanpa Batas Waktu

https://t.co/uD1yu26Oxf",,in,0,https://x.com/PelitaMaluku/status/2051199512631464125,1.56246e+18,PelitaMaluku,positif,"Gerak Cepat 112 dan Damkar Dipuji Wattimena: Hadir Tanpa Batas Waktu

https://t.co/uD1yu26Oxf",gerak cepat dan damkar dipuji wattimena hadir tanpa batas waktu,gerak cepat dan damkar dipuji wattimena hadir tanpa batas waktu,gerak cepat damkar dipuji wattimena hadir tanpa batas waktu,gerak cepat damkar puj wattimena hadir tanpa batas waktu,2,positif,positif
2.05312e+18,2026-05-10T07:37:56.000Z,@itszweedy Harusnya bangun kantor damkar sebelahnya istana ðŸ˜­,itszweedy,in,0,https://x.com/Ini__Mimi/status/2053378991562870906,7.56643e+17,Ini__Mimi,positif,@itszweedy Harusnya bangun kantor damkar sebelahnya istana ðŸ˜­,harusnya bangun kantor damkar sebelahnya istana,harusnya bangun kantor damkar sebelahnya istana,harusnya bangun kantor damkar sebelahnya istana,harus bangun kantor damkar sebelah istana,0,netral,netral
2.05307e+18,2026-05-10T11:06:12.000Z,@gilabola_ina Besok pasti ada club damkar dan club Satpol-PP,gilabola_ina,in,0,https://x.com/romierohman02/status/2053431406043537707,8.29055e+17,romierohman02,netral,@gilabola_ina Besok pasti ada club damkar dan club Satpol-PP,besok pasti ada club damkar dan club satpol pp,besok pasti ada club damkar dan club satpol pp,besok pasti ada club damkar club satpol pp,besok past ada club damkar club satpol pp,0,netral,netral
2.05191e+18,2026-05-06T07:14:55.000Z,@MyPaijoKun @InFebriyan128 Semoga lekas pulih pak Damkar.,MyPaijoKun,in,0,https://x.com/DeddyDjumadi4/status/2051923648693616889,1.6039e+18,DeddyDjumadi4,positif,@MyPaijoKun @InFebriyan128 Semoga lekas pulih pak Damkar.,semoga lekas pulih pak damkar,semoga lekas pulih pak damkar,semoga lekas pulih pak damkar,semoga lekas pulih pak damkar,0,netral,netral
2.05295e+18,2026-05-09T06:52:20.000Z,@tir_mcdohll Dan damkar kah ahlinya menurut anda ?ðŸ˜,tir_mcdohll,in,0,https://x.com/L1L178/status/2053005128379314258,2826562393.0,L1L178,negatif,@tir_mcdohll Dan damkar kah ahlinya menurut anda ?ðŸ˜,dan damkar kah ahlinya menurut anda,dan damkar kah ahlinya menurut anda,damkar kah ahlinya menurut anda,damkar  ahl nurut anda,0,netral,netral
