conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,full_text_bersih
2043253537313071556,2026-04-12T09:07:45.000Z,0,@rut_kyu lanjut dong mint harukyu ciuman sampe dipisahkan pemadam kebakaran 🤤,2043254737538347130,,rut_kyu,in,,0,1,0,https://x.com/hrkumine/status/2043254737538347130,2014007443496566784,hrkumine,lanjut dong mint harukyu cium sampe pisah madam bakar
2042952306745024791,2026-04-11T13:06:00.000Z,0,"SESEORANG PANGGILIN PEMADAM KEBAKARAN KARENA PASSIONKU MELEBIHI 200 PERSENNNN 

selamat ya tim passion!!!! tipsal ke aralieeee 
#Passion200PercentJKT48",2042952306745024791,,,in,,0,0,0,https://x.com/Nadramon/status/2042952306745024791,413117842,Nadramon,orang panggilin madam bakar passionku lebih persennnn selamat tim passion tipsal aralieeee
2041006756495778207,2026-04-06T04:15:05.000Z,0,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti laporan Bapak Ridho Fadhli untuk mengevakuasi sarang tawon Vespa Affinis pada hari Senin, 6 April 2026 pukul 09.00 WIB. 

Lokasi sarang tawon tersebut berada

https://t.co/ihUuqaSXhE",2041006756495778207,,,in,,0,0,0,https://x.com/damkarbs/status/2041006756495778207,1390080853569458177,damkarbs,tim rescue madam bakar bengkulu selatan tindak lanjut lapor bapak ridho fadhli evakuasi sarang tawon vespa affinis hari senin april pukul wib lokasi sarang tawon sebut ada
2044631720117649487,2026-04-16T04:19:24.000Z,0,"Dalam rangka mengantisipasi terjadinya kebakaran hutan dan lahan (Karhutla), personil Polsek Sadu Polres Tanjung Jabung Timur melaksanakan kegiatan pengecekan peralatan pemadam Karhutla. https://t.co/XJsDFlZw1x",2044631720117649487,https://pbs.twimg.com/media/HF_9sjCaYAA5OMl.jpg,,in,,0,0,0,https://x.com/Polrestanjabtim/status/2044631720117649487,1285115386371772416,Polrestanjabtim,rangka antisipasi jadi bakar hutan lahan karhutla personil polsek sadu polres tanjung jabung timur laksana giat kece alat madam karhutla
2042444282293010753,2026-04-10T03:27:18.000Z,0,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti laporan Bapak dr. Emrusmadi, Sp.B (Plt. Dirut RSUD Hasanuddin Damrah) untuk mengevakuasi hewan liar di RSUD HD pada hari Jumat, 10 April 2026
#damkar #pemadamkebakaran #bengkuluselatan #membara
https://t.co/dK5apmD0B1",2042444282293010753,,,in,,0,0,0,https://x.com/damkarbs/status/2042444282293010753,1390080853569458177,damkarbs,tim rescue madam bakar bengkulu selatan tindak lanjut lapor bapak dr emrusmadi spb plt dirut rsud hasanuddin damrah evakuasi hewan liar rsud hd hari jumat april
2041442468550562151,2026-04-07T09:06:27.000Z,0,"Api melahap dua unit rumah di Gang Horas, Jalan Dahlia, Kota Pekanbaru, Selasa (7/4/2026). 

Tim dari Dinas Pemadam Kebakaran dan Penyelamatan (DPKP) Kota Pekanbaru langsung bergegas menuju lokasi.

#infoPKU #kebakaranPekanbaru https://t.co/cpqB3nJCy0",2041442468550562151,https://pbs.twimg.com/ext_tw_video_thumb/2041442428864126976/pu/img/EjkhZhcPVUXA7ogR.jpg,,in,,1,1,2,https://x.com/infoPKU/status/2041442468550562151,168590064,infoPKU,api lahap unit rumah gang horas jalan dahlia kota pekanbaru selasa tim dinas madam bakar selamat dpkp kota pekanbaru langsung gegas tuju lokasi
2043329633005760719,2026-04-12T14:05:22.000Z,0,"Dua petugas pemadam tewas dalam kebakaran gudang di Korea Selatan 

https://t.co/FPJ5KnMsL2",2043329633005760719,,,in,,0,0,0,https://x.com/AnadoluAgencyID/status/2043329633005760719,894492750070022144,AnadoluAgencyID,tugas madam tewas bakar gudang korea selatan
2042564585564299403,2026-04-10T11:25:20.000Z,1,"🔥 Kegiatan Monitoring &amp; Inspeksi Proteksi Kebakaran 🔥

Dinas Pemadam Kebakaran dan Penyelamatan (Damkarmat) Kabupaten Banyuwangi melalui Bidang Pencegahan melaksanakan kegiatan monitoring dan inspeksi alat proteksi kebakaran https://t.co/WfVBi7tisk",2042564585564299403,https://pbs.twimg.com/ext_tw_video_thumb/2042564531940098048/pu/img/szxWOOwDknpUnsar.jpg,,in,,0,0,0,https://x.com/BwiDamkar/status/2042564585564299403,1620611682069544970,BwiDamkar,giat monitoring amp inspeksi proteksi bakar dinas madam bakar selamat damkarmat kabupaten banyuwangi lalu bidang cegah laksana giat monitoring inspeksi alat proteksi bakar
2043523534673318164,2026-04-13T02:55:52.000Z,1,"Matur sembah nuwun kepada Bupati Klaten &amp; BPBD atas dukungan mobil tangki air untuk penanganan kebakaran di Juwiring.

Gerak cepat, dampak bisa ditekan.
Sinergi jadi kunci.

Juwiring siap, Juwiring tangguh 🔥💧

#Juwiring #Klaten #KENCANA #TanggapBencana https://t.co/7NKlIsBkHc",2043523534673318164,https://pbs.twimg.com/media/HFwN0qWb0AAbQ7Z.jpg,,in,,0,0,1,https://x.com/KecJuwiring/status/2043523534673318164,4447825693,KecJuwiring,matur sembah nuwun bupati klaten amp bpbd atas dukung mobil tangki air tangan bakar juwiring gerak cepat dampak tekan sinergi jadi kunci juwiring siap juwiring tangguh
2044317319548268687,2026-04-15T07:30:05.000Z,0,"Tim Pemadam Kebakaran (Damkar) BPBD Aceh Besar mengevakuasi seekor sapi yang terjatuh ke dalam sumur di Gampong Lheue, Kecamatan Indrapuri, Rabu (15/4/2026).
#Acehbesar  

https://t.co/IVI0cKTaeu",2044317319548268687,,,in,,0,0,0,https://x.com/serambinews/status/2044317319548268687,64635651,serambinews,tim madam bakar damkar bpbd aceh besar evakuasi ekor sapi jatuh dalam sumur gampong lheue camat indrapuri rabu
2041907229838995885,2026-04-08T15:53:15.000Z,8,"DRONE PEMADAM KEBAKARAN RESMI DIGUNAKAN DI CHINA GEDUNG SUPER TINGGI TAK LAGI JADI MASALAH

China menghadirkan sistem baru drone khusus yang bisa memadamkan api di gedung pencakar langit yang tak terjangkau tangga pemadam

Dengan kemampuan menyemprotkan air langsung dari udara ke https://t.co/lkpBBizQq2",2041907229838995885,https://pbs.twimg.com/amplify_video_thumb/2041907133768495105/img/3tNvGD1AByfct5Au.jpg,,in,,0,0,2,https://x.com/syfaeth/status/2041907229838995885,1886647765406736384,syfaeth,drone madam bakar resmi guna china gedung super tinggi tak jadi masalah china hadir sistem baru drone khusus bisa madam api gedung cakar langit tak jangkau tangga madam mampu semprot air langsung udara
2044774803677352172,2026-04-16T13:47:57.000Z,1,"Menteri Lingkungan Hidup Hanif Faisol Nurofiq menegaskan pemerintah tidak akan lagi menunggu api membesar sebelum bertindak. 
https://t.co/AiEPSNZJE2",2044774803677352172,,,in,,0,0,0,https://x.com/mediaindonesia/status/2044774803677352172,68930552,mediaindonesia,menteri lingkung hidup hanif faisol nurofiq tegas perintah akan tunggu api besar tindak
2044639146317414422,2026-04-16T11:11:04.000Z,1,"@empty__core 1. Ambulance
2. Pemadam Kebakaran 
3. Polisi
4. MBG",2044735319577354323,,empty__core,in,,0,0,0,https://x.com/finacintabarca/status/2044735319577354323,1920676507925835778,finacintabarca,ambulance madam bakar polisi mbg
2043289843804094963,2026-04-12T14:23:20.000Z,1,@is_pelssy Ambulan dan pemadam kebakaran,2043334154444734850,,is_pelssy,in,,0,1,0,https://x.com/rahman_nanie/status/2043334154444734850,1435836879799140359,rahman_nanie,ambul madam bakar
2044470835076096371,2026-04-15T17:48:48.000Z,0,@insooyara Ini yang pemadam kebakaran sama dokter itu bukan?,2044473024481837541,,insooyara,in,,0,1,0,https://x.com/kenytimes/status/2044473024481837541,1097129951013199873,kenytimes,yang madam bakar sama dokter bukan
2042447161267536228,2026-04-10T03:38:44.000Z,0,Biasanya petugas pemadam kebakaran menerima laporan kebakaran atau penyelamatan hewan. Namun kali ini ada permintaan yang cukup unik. https://t.co/RHOPYVEVEf,2042447161267536228,https://pbs.twimg.com/media/HFg63c-bQAESDdz.jpg,,in,,0,1,0,https://x.com/PortalTuban/status/2042447161267536228,1940612240513880064,PortalTuban,biasa tugas madam bakar terima lapor bakar selamat hewan kali ada minta cukup unik
2044243009500524644,2026-04-17T01:16:58.000Z,0,@Yernjun JANJI! Bahkan pemadam kebakaran aja minta ampun ✋😂🤚 BTW SELAMAT comeback Bang YeonJun 🔥🔥🔥 https://t.co/iXmF3QknD2,2044948196523417773,https://pbs.twimg.com/media/HGEdioxbMAAy8c7.jpg,Yernjun,in,,0,0,0,https://x.com/chrimty/status/2044948196523417773,1664726724548993026,chrimty,janji bahkan madam bakar aja minta ampun btw selamat comeback bang yeonjun
2043859783925801204,2026-04-14T06:17:08.000Z,0,@txtdrimedia Mending dititip ke kantor pemadam kebakaran ih 😠,2043936573167940026,,txtdrimedia,in,,0,0,0,https://x.com/ainiadhyna/status/2043936573167940026,85531679,ainiadhyna,mending titip kantor madam bakar ih
2044726394908021151,2026-04-16T10:35:56.000Z,0,"Menindaklanjuti laporan tersebut, unit dan personel segera menuju lokasi untuk melakukan upaya pemadaman. Operasi pemadaman mulai dilaksanakan pada pukul 14.22 WIB. Kemudian api berhasil dilokalisir pada pukul 14.48 WIB.",2044726479913927002,,humasjakfire,in,,0,1,0,https://x.com/humasjakfire/status/2044726479913927002,555862521,humasjakfire,menindaklanjuti lapor sebut unit personel segera tuju lokasi laku upaya madam operasi madam mulai laksana pukul wib kemudian api hasil dilokalisir pukul wib
2043320955360145539,2026-04-12T13:30:53.000Z,0,"Image Huang Jingyu sebagai petugas negara tuh melekat banget di aku, karena entah kenapa semua fave ku yang main sama dia, dia selalu jadi abdi negara🙂
Sama Zhang Jingyi jadi pemadam kebakaran, sama Sun Qian jadi polisi, sama Li Qin tentara, sama Xu Rouhan polisi lagi😂",2043320955360145539,,,in,,0,0,0,https://x.com/queenofsunchine/status/2043320955360145539,1999663498020945920,queenofsunchine,image huang jingyu tugas negara tuh lekat banget aku entah semua fave ku main sama dia selalu jadi abdi negara sama zhang jingyi jadi madam bakar sama sun qian jadi polisi sama li qin tentara sama xu rouhan polisi
2045251748093464978,2026-04-17T21:40:38.000Z,2,"@InFebriyan128 Walau haditsnya lemah, dapat diamalkan doa berikut yg diriwayatkan oleh Ibnu Juraij dan Imam Syafi’i menyebutnya dalam Musnad-nya:

“Allahumma zid hadzal baita tasrifan wa ta'zhiman wa takriman wa mahabatan, wa zid man syarrafahu wa 'azzhamahu mimman hajjahu awi 'tamarahu",2045256142595752061,,InFebriyan128,in,,0,1,2,https://x.com/AzzamIzzulhaq/status/2045256142595752061,103210292,AzzamIzzulhaq,haditsnya lemah amal doa ikut yg riwayat ibnu juraij imam syafii sebut musnadnya allahumma zid hadzal baita tasrif wa tazhiman wa takrim wa mahabatan wa zid man syarrafahu wa azzhamahu mimman hajjahu awi tamarahu
2042794264783130824,2026-04-11T02:38:00.000Z,0,"Tim Rescue DAMKAR BS menindak lanjuti laporan Ibu Desy untuk mengevakuasi ular piton pada hari Sabtu, 11 April 2026 pukul 08.18 WIB. 

Lokasi Ular Piton tersebut berada di Jl. SMA Karya, Kota Manna, tepatnya di kandang ayam belakang rumah pelapor.
 https://t.co/0NQuRFDR8o",2042794264783130824,,,in,,0,0,0,https://x.com/damkarbs/status/2042794264783130824,1390080853569458177,damkarbs,tim rescue damkar bs tindak lanjut lapor ibu desy evakuasi ular piton hari sabtu april pukul wib lokasi ular piton sebut ada jl sma karya kota manna tepat kandang ayam belakang rumah lapor
2045118094939693124,2026-04-17T12:32:04.000Z,0,"Dinas Kominfo Jatim menggelar Sosialisasi dan Simulasi Penanggulangan Kebakaran bagi pegawai, petugas keamanan, dan petugas kebersihan pada Jumat (17/4/2026). Kegiatan ini berkolaborasi dengan Dinas Pemadam Kebakaran dan Penyelamatan Kota Surabaya. https://t.co/r8f1d9RbBr",2045118094939693124,https://pbs.twimg.com/media/HGG4Dxja4AA4yec.jpg,,in,,0,1,0,https://x.com/KominfoJatim/status/2045118094939693124,1569962529178402817,KominfoJatim,dinas kominfo jatim gelar sosialisasi simulasi tanggulang bakar pegawai tugas aman tugas bersih jumat giat kolaborasi dinas madam bakar selamat kota surabaya
2038382946399453447,2026-03-29T22:29:00.000Z,376,"🇹🇷 ""Serangan demi serangan dari Iran.""

Sebuah saluran televisi Turki merekam momen ketika petugas pemadam kebakaran Israel merunduk ke tanah saat sirene kembali berbunyi ketika berupaya memadamkan api di kompleks kimia Ramat Hovav.

Para pejabat Israel awalnya mengklaim https://t.co/2SxffZwb2G",2038382946399453447,https://pbs.twimg.com/amplify_video_thumb/2038382656078114816/img/2CZ-noPY72ZLzwQn.jpg,,in,,0,1,110,https://x.com/SoftWarNews/status/2038382946399453447,2256063276,SoftWarNews,serang serang iran buah salur televisi turki rekam momen tugas madam bakar israel runduk tanah sirene bunyi upaya madam api kompleks kimia ramat hovav jabat israel awal klaim
2045224689161896204,2026-04-17T19:36:33.000Z,0,"Dalam diskusi daring, Kemenkum Jabar  ingatkan pentingnya zona bebas parkir di sekitar hidran pemadam. RDTR Karawang harus dukung akses darurat penanganan kebakaran melalui perencanaan ruang disiplin.

Kemenkum Jabar - Asep Sutandar",2045224918691008811,,kemenkumjabar,in,,0,0,0,https://x.com/kemenkumjabar/status/2045224918691008811,1177725229,kemenkumjabar,diskusi daring kemenkum jabar ingat penting zona bebas parkir sekitar hidran madam rdtr karawang dukung akses darurat tangan bakar lalu rencana ruang disiplin kemenkum jabar asep sutandar
2043958925469594012,2026-04-14T07:45:57.000Z,0,"Kapolda Kalimantan Selatan Irjen Pol Dr. Rosyanto Yudha Hermawan, S.I.K., S.H., M.H. memimpin langsung Apel Gelar Kesiapsiagaan Sarana Prasarana (Sarpras) Kebakaran Hutan dan Lahan (Karhutla) serta Peralatan Pengamanan Pengendalian Massa (Dalmas). Selasa (14/4/2026) pagi. https://t.co/aL97qVTxyQ",2043958925469594012,https://pbs.twimg.com/media/HF2ZzVpbEAAg1fg.jpg,,in,,0,0,0,https://x.com/polresbjb/status/2043958925469594012,1439087851711303681,polresbjb,kapolda kalimantan selatan irjen pol dr rosyanto yudha hermawan sik sh mh pimpin langsung apel gelar kesiapsiagaan sarana prasarana sarpras bakar hutan lahan karhutla alat aman kendali massa dalmas selasa pagi
2044726394908021151,2026-04-16T10:36:02.000Z,0,"Pada pukul 15.10 WIB operasi pemadaman memasuki tahap pendinginan untuk mengurai material yang mudah terbakar agar tidak menyisakan api maupun asap.

Setelah mengerahkan 30 unit dan 141 personel, pemadaman api dinyatakan selesai pukul 15.45 WIB.",2044726504316399890,,humasjakfire,in,,0,0,0,https://x.com/humasjakfire/status/2044726504316399890,555862521,humasjakfire,pukul wib operasi madam pasuk tahap dingin urai material mudah bakar tidak sisa api maupun asap kerah unit personel madam api nyata selesai pukul wib
2043724822031835232,2026-04-13T16:15:42.000Z,0,"Numpang Ngopi', Pria Mengaku Wartawan Aniaya Petugas Damkar di Pinang

Seorang anggota pemadam  kebakaran (Damkar) menjadi korban dugaan penganiayaan oleh pria yang mengaku sebagai wartawan saat berada di Pos Damkar Pinang, Kota Tangerang,  Jumat (10/4/2026) siang.

Korban https://t.co/JHw7WfLOM2",2043724822031835232,https://pbs.twimg.com/media/HFzE4-zaIAADyja.jpg,,in,,0,0,0,https://x.com/Nadia29504883/status/2043724822031835232,1434741265401200645,Nadia29504883,numpang ngopi pria aku wartawan aniaya tugas damkar pinang orang anggota madam bakar damkar jadi korban duga aniaya pria aku wartawan ada pos damkar pinang kota tangerang jumat siang korban
2043269171463749986,2026-04-12T10:05:07.000Z,0,"Petugas Damkar Kota Bandung menerima laporan mengenai seekor monyet yang tersangkut di kabel listrik di kawasan Jalan Ciwaruga, Kelurahan Gegerkalong, Kecamatan Sukasari pada Minggu (12/4/2026). Informasi tersebut masuk ke pihak pemadam kebakaran sekitar pukul 08.55 WIB. https://t.co/gzzJCp3kfa",2043269171463749986,https://pbs.twimg.com/ext_tw_video_thumb/2043269132465127424/pu/img/YbN0lrvkQZsimXCV.jpg,,in,,0,0,0,https://x.com/spiritsid_/status/2043269171463749986,2008437998288072705,spiritsid_,tugas damkar kota bandung terima lapor kena ekor monyet sangkut kabel listrik kawasan jalan ciwaruga lurah gegerkalong camat sukasari minggu informasi sebut masuk pihak madam bakar pukul wib
2044245120804106645,2026-04-15T02:43:11.000Z,248,"Damkarmat Kulon Progo Evakuasi Botol yang Terjepit di Alat Kelamin Lansia

KULON PROGO – Personel Pemadam Kebakaran dan Penyelamatan (Damkarmat) Kabupaten Kulon Progo melakukan aksi penyelamatan yang tidak biasa di RSUD Wates pada Selasa (14/4/2026). Petugas diminta membantu tim https://t.co/y6esuQM9Iz",2044245120804106645,https://pbs.twimg.com/media/HF6eGbSasAEWLrW.jpg,,in,,35,92,29,https://x.com/merapi_uncover/status/2044245120804106645,1279804428724211712,merapi_uncover,damkarmat kulon progo evakuasi botol jepit alat kelamin lansia kulon progo personel madam bakar selamat damkarmat kabupaten kulon progo laku aksi selamat tidak biasa rsud wates selasa tugas minta bantu tim
2043988791522931153,2026-04-14T09:44:38.000Z,4,"Kodim 0830/Surabaya dan Damkar Gelar Simulasi Pemadaman Kebakaran
 
https://t.co/uUfrpIv5kE https://t.co/mRJU6hQxXy",2043988791522931153,https://pbs.twimg.com/media/HF209aPaAAA9QUv.jpg,,in,,0,0,0,https://x.com/Dim0830/status/2043988791522931153,3306622926,Dim0830,kodim surabaya damkar gelar simulasi madam bakar
2044447996516196741,2026-04-15T16:25:27.000Z,0,"@prettystrn aku nemu komen tiktok begini ""udh bener jadi pemadam kebakaran,malah ngide ikut²an bakar istana"" 😭🫵🏻",2044452050084434130,,prettystrn,in,,0,1,0,https://x.com/uccccisss/status/2044452050084434130,1392122885855014918,uccccisss,aku nemu komen tiktok begini udh bener jadi madam kebakaranmalah ngide ikut an bakar istana
2042187766302478425,2026-04-10T01:48:13.000Z,3,"@pandji Kasih aja Bang @muhadkly 
Awal adegan
Kalo kemarin itu Polisi balap2an dan berantam.

Film selanjutnya nanti @pandji jadi petugas pemadam kebakaran, sementara empat orang Agak Laen ini makan sate ayam sambil nontonin kebakaran.

🤧🤧🤧",2042419349672411623,,pandji,in,,0,0,0,https://x.com/riyansetya/status/2042419349672411623,77157971,riyansetya,kasih aja bang awal adegan kalo kemarin polisi balap rantam film lanjut jadi tugas madam bakar empat orang laen makan sate ayam nontonin bakar
2044065517632401788,2026-04-14T14:49:30.000Z,0,Louis kaya anak TK lagi main ke pemadam kebakaran https://t.co/ZoYr9Vc7YP,2044065517632401788,https://pbs.twimg.com/ext_tw_video_thumb/2044057059218599939/pu/img/lBaXPzZ9edGpG7SL.jpg,,in,,0,0,0,https://x.com/jieziecloud/status/2044065517632401788,1157693341745549314,jieziecloud,louis kaya anak tk main madam bakar
2043539730537603106,2026-04-13T04:00:13.000Z,0,"dan tidak mudah terbakar. Dilengkapi dengan Thermal Protector sebagai pemutus arus otomatis jika motor pompa overheat sehingga motor tidak terbakar.

#BintangnyaPompaAir
#PompanyaShimizu
#ShimizuIndonesia
#PompaAir
#SumurDangkal",2043539731401642049,,Shimizu_Indo,in,,0,0,0,https://x.com/Shimizu_Indo/status/2043539731401642049,754762770,Shimizu_Indo,mudah bakar lengkap thermal protector putus arus otomatis motor pompa overheat motor tidak bakar
2044714266427900350,2026-04-16T20:27:19.000Z,0,@haetjill pemadam kebakaran indo☝🏻,2044875304238481611,,haetjill,in,,0,0,0,https://x.com/mi_meword/status/2044875304238481611,1922565267563110400,mi_meword,madam bakar indo
2045141942514885010,2026-04-17T14:06:50.000Z,10,Bahkan pemadam kebakaran pun tidak mampu memadamkan api asmara yang dulu pernah membara,2045141942514885010,,,in,,0,10,1,https://x.com/tuanpoetrih/status/2045141942514885010,1992547186836697088,tuanpoetrih,bahkan madam bakar tidak mampu madam api asmara dulu pernah bara
2038071706871611626,2026-03-29T01:52:15.000Z,0,"Satgas Pemadam Kebakaran menerima laporan terjadinya kebakaran rumah Bapak Yapindi di Tanjung Beringin, Air Nipis dari Bapak Abel Trigintara pada hari Minggu, 29 Maret 2026 pukul 04.25 WIB dan langsung menuju lokasi untuk memadamkan kebakaran tersebut. 

https://t.co/QNgWzhmZmU",2038071706871611626,,,in,,0,0,0,https://x.com/damkarbs/status/2038071706871611626,1390080853569458177,damkarbs,satgas madam bakar terima lapor jadi bakar rumah bapak yapindi tanjung beringin air nipis bapak abel trigintara hari minggu maret pukul wib langsung tuju lokasi madam bakar sebut
2043009662111596878,2026-04-11T16:53:55.000Z,0,"Seorang petugas pemadam kebakaran (damkar) Pos Pinang, BPBD Kota Tangerang, mengalami luka di bagian kepala setelah menjadi korban penganiayaan oleh seorang warga saat sedang menjalankan tugas piket.https://t.co/YPwphUAkk5",2043009662111596878,,,in,,0,0,0,https://x.com/wartaxpress/status/2043009662111596878,1903300427501953024,wartaxpress,orang tugas madam bakar damkar pos pinang bpbd kota tangerang alami luka bagi kepala jadi korban aniaya orang warga sedang jalan tugas piket
2044685527627313630,2026-04-16T07:53:12.000Z,10,"Sebuah rumah di kawasan Perumahan Tanah Kusir, Jakarta Selatan, dilaporkan terbakar. Hingga saat ini, petugas pemadam kebakaran masih berjibaku memadamkan api untuk mencegah kobaran meluas ke bangunan lain di sekitarnya, Kamis (16/4). 🎥Ris https://t.co/ihmlTlATqT",2044685527627313630,https://pbs.twimg.com/amplify_video_thumb/2044685262962438144/img/LsF7T9FZ6J2OhcAd.jpg,,in,,2,0,2,https://x.com/RadioElshinta/status/2044685527627313630,121640063,RadioElshinta,buah rumah kawasan rumah tanah kusir jakarta selatan lapor bakar hingga ini tugas madam bakar jibaku madam api cegah kobar luas bangun di sekitar kamis ris
2045033696366084606,2026-04-17T06:56:42.000Z,1,"Kapolres Metro Tangerang Kota melakukan pengecekan langsung lokasi kebakaran di Asrama Polri Ciledug.

Dalam kejadian tersebut, personel gabungan bersama petugas pemadam kebakaran bergerak cepat melakukan penanganan hingga api berhasil dipadamkan. https://t.co/TwUtjjJMJ5",2045033696366084606,https://pbs.twimg.com/ext_tw_video_thumb/2045033621132840960/pu/img/1qX8QI_PzeUNw9Xa.jpg,,in,,0,0,0,https://x.com/restrotangkot/status/2045033696366084606,4722542119,restrotangkot,kapolres metro tangerang kota laku kece langsung lokasi bakar asrama polri ciledug jadi sebut personel gabung sama tugas madam bakar gerak cepat laku tangan hingga api hasil padam
2039605899329995142,2026-04-02T07:28:35.000Z,0,"Tim RESCUE Pemadam Kebakaran Bengkulu Selatan menindak lanjuti laporan Bapak Ilham Anwar Zuhri untuk mengevakuasi sarang tawon Vespa Affinis pada hari Kamis, 2 April 2026 pukul 13.45 WIB. 

Lokasi sarang tawon tersebut berada di Jl. Gerak Alam, Kota Medan
https://t.co/6LaB8VSBbH",2039605899329995142,,,in,,0,0,0,https://x.com/damkarbs/status/2039605899329995142,1390080853569458177,damkarbs,tim rescue madam bakar bengkulu selatan tindak lanjut lapor bapak ilham anwar zuhri evakuasi sarang tawon vespa affinis hari kamis april pukul wib lokasi sarang tawon sebut ada jl gerak alam kota medan
2045262975196668406,2026-04-17T22:08:22.000Z,0,"เวลา 05.01 น. เหตุเพลิงไหม้หญ้า ซอยรามคำแหง 21 แยก 1 เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยหัวหมาก ถึงที่เกิดเหตุ อยู่ระหว่างใช้น้ำทำการดับ
#ศูนย์วิทยุพระราม199",2045263123494654306,,praramcommand,th,,0,0,0,https://x.com/praramcommand/status/2045263123494654306,596042165,praramcommand,
2044599635533275257,2026-04-16T04:11:32.000Z,0,"@abid0588 @unmagnetism Pemadam kebakaran, karena potensi korbannya bisa banyak..",2044629743841300951,,abid0588,in,,0,0,0,https://x.com/semesta_hilang/status/2044629743841300951,1244465373530865664,semesta_hilang,madam bakar potensi korban banyak
2044619527871463698,2026-04-16T11:30:32.000Z,0,@tattedoc harus nyobain mie ayam chili oil samping pemadam kebakaran tanjung duren 🙆🫶,2044740218230862260,,tattedoc,in,,0,1,0,https://x.com/petrchr/status/2044740218230862260,1609184778515017729,petrchr,nyobain mie ayam chili oil samping madam bakar tanjung duren
2044358919989215327,2026-04-15T10:15:23.000Z,1,"Dinas Pemadam Kebakaran dan Penyelamatan (Damkarmat) Kabupaten Banyuwangi menangani insiden kebakaran yang melalap lahan bambu di Dusun Krajan, Desa Bajulmati, Kecamatan Wongsorejo, Kabupaten Banyuwangi pada Rabu, 15 April 2026. https://t.co/aimFzS4Se5",2044358919989215327,https://pbs.twimg.com/ext_tw_video_thumb/2044358841136189440/pu/img/25kgcr54M6_SXRjH.jpg,,in,,0,0,0,https://x.com/BwiDamkar/status/2044358919989215327,1620611682069544970,BwiDamkar,dinas madam bakar selamat damkarmat kabupaten banyuwangi tangan insiden bakar lalap lahan bambu dusun krajan desa bajulmati camat wongsorejo kabupaten banyuwangi rabu april
2045261025625231717,2026-04-17T22:00:02.000Z,0,"Kasus ini melibatkan praktik ilegal pemindahan elpiji bersubsidi ukuran 3 kg ke tabung elpiji nonsubsidi ukuran 12 kg, menggunakan alat modifikasi berbahan logam https://t.co/XW0s4agxTd",2045261025625231717,,,in,,0,0,0,https://x.com/mediaindonesia/status/2045261025625231717,68930552,mediaindonesia,kasus libat praktik ilegal pindah elpiji subsidi ukur kg tabung elpiji nonsubsidi ukur kg guna alat modifikasi bahan logam
2044911557335994843,2026-04-16T22:51:22.000Z,0,"JATIM24JAM - Robot Damkar milik Dinas Pemadam Kebakaran Surabaya, ikut diterjunkan langsung guna untuk memadamkan api di titik kobaran api yang sulit dijangkau.

🎥 : damkar112suroboyo 

#jatim24jam #jawatimur #damkar #kebakaran #surabayahits https://t.co/9LcRiyjcDB",2044911557335994843,https://pbs.twimg.com/ext_tw_video_thumb/2044911504269721600/pu/img/hrywAyvB6awAYkZW.jpg,,in,,0,0,0,https://x.com/Jawatimur24jam/status/2044911557335994843,1980924096151257088,Jawatimur24jam,jatimjam robot damkar milik dinas madam bakar surabaya ikut terjun langsung untuk madam api titik kobar api sulit jangkau damkarsuroboyo
2043207420382707839,2026-04-12T05:59:44.000Z,0,Petugas Pemadam Kebakaran Jaksel Damkar Jaksel berhasil mengevakuasi 10 ... https://t.co/kHwleGW1Zy via @YouTube,2043207420382707839,,,in,,0,0,0,https://x.com/lokatvnews/status/2043207420382707839,1921502098061135872,lokatvnews,tugas madam bakar jaksel damkar jaksel hasil evakuasi via
2044634882467639738,2026-04-16T04:31:58.000Z,1,"Seekor ular piton sepanjang 6 meter dievakuasi petugas Pemadam Kebakaran dari rumah panggung warga di Jalan Antang, Makassar, Rabu (15/4/2026). Proses penanganan berlangsung dramatis selama satu jam karena ular bersikap agresif dan melilit kuat pada struktur kayu bangunan, https://t.co/w1wU0WuuF0",2044634882467639738,https://pbs.twimg.com/amplify_video_thumb/2044634828151431168/img/HG0qKqdj26K7eXH5.jpg,,in,,0,0,0,https://x.com/Beritasatu/status/2044634882467639738,154102750,Beritasatu,ekor ular piton panjang meter evakuasi tugas madam bakar rumah panggung warga jalan antang makassar rabu proses tangan langsung dramatis lama satu jam ular sikap agresif lilit kuat struktur kayu bangun
2043221239578443859,2026-04-12T13:09:27.000Z,0,@Jiwonshouse kalo bukan shopeefood berarti pemadam kebakaran?,2043315561820799132,,Jiwonshouse,in,,0,1,0,https://x.com/xiyeonshouse/status/2043315561820799132,707673055527575553,xiyeonshouse,kalo bukan shopeefood arti madam bakar
